image_id,source_label,x_min,y_min,x_max,y_max
039c6997248b3a6ba3c909af35fce0eb.png,Cardiomegaly,177.03896103896105,294.2992125984252,435.8095238095238,400.1259842519685
039c6997248b3a6ba3c909af35fce0eb.png,Cardiomegaly,173.43722943722943,296.06299212598424,434.7012987012987,417.51181102362204
0464251a01ee7eeedd2a537dafc82844.png,Cardiomegaly,167.49367088607596,311.6131744919411,439.8987341772152,417.8163980378416
0464251a01ee7eeedd2a537dafc82844.png,Cardiomegaly,169.51898734177215,285.6005606166783,441.72151898734177,417.2782060266293
0464251a01ee7eeedd2a537dafc82844.png,Cardiomegaly,164.86075949367088,321.4800280308339,445.1645569620253,414.22845129642604
053cf0f0a75926ebd53f0265bad6aee4.png,Pulmonary fibrosis,363.75,103.8336,450.5,181.8624
053cf0f0a75926ebd53f0265bad6aee4.png,Pleural effusion,22.25,331.57120000000003,39.0,347.3408
053cf0f0a75926ebd53f0265bad6aee4.png,Atelectasis,77.75,70.8608,223.25,250.67520000000002
053cf0f0a75926ebd53f0265bad6aee4.png,Consolidation,141.5,87.4496,178.5,112.2304
053cf0f0a75926ebd53f0265bad6aee4.png,Nodule/Mass,426.25,123.28960000000001,444.25,137.4208
053cf0f0a75926ebd53f0265bad6aee4.png,Pulmonary fibrosis,380.5,101.1712,450.5,153.6
053cf0f0a75926ebd53f0265bad6aee4.png,Pulmonary fibrosis,79.25,80.69120000000001,223.5,248.0128
053cf0f0a75926ebd53f0265bad6aee4.png,Pleural thickening,22.25,331.57120000000003,39.0,347.3408
053cf0f0a75926ebd53f0265bad6aee4.png,Nodule/Mass,428.75,123.28960000000001,443.75,138.24
053cf0f0a75926ebd53f0265bad6aee4.png,Infiltration,102.5,140.288,161.0,191.28320000000002
053cf0f0a75926ebd53f0265bad6aee4.png,Infiltration,74.25,63.692800000000005,236.0,249.65120000000002
053cf0f0a75926ebd53f0265bad6aee4.png,Pulmonary fibrosis,365.5,94.8224,451.0,181.4528
053cf0f0a75926ebd53f0265bad6aee4.png,Pulmonary fibrosis,77.75,70.8608,223.25,250.67520000000002
053cf0f0a75926ebd53f0265bad6aee4.png,Pulmonary fibrosis,74.25,63.692800000000005,236.0,249.65120000000002
05c0c802db4f100de8e2a9fa4aa62d14.png,Pleural effusion,107.66666666666666,237.83333333333331,243.5,330.5
05c0c802db4f100de8e2a9fa4aa62d14.png,Lung Opacity,125.5,196.33333333333331,229.0,263.16666666666663
05c0c802db4f100de8e2a9fa4aa62d14.png,Aortic enlargement,272.66666666666663,131.33333333333331,319.16666666666663,173.33333333333331
05c0c802db4f100de8e2a9fa4aa62d14.png,Pulmonary fibrosis,189.66666666666666,136.83333333333331,208.5,180.5
05c0c802db4f100de8e2a9fa4aa62d14.png,Atelectasis,119.66666666666666,266.8333333333333,223.33333333333331,338.3333333333333
05c0c802db4f100de8e2a9fa4aa62d14.png,Pulmonary fibrosis,195.66666666666666,78.83333333333333,240.83333333333331,171.5
05c0c802db4f100de8e2a9fa4aa62d14.png,Pleural effusion,119.66666666666666,266.8333333333333,223.33333333333331,338.3333333333333
05c0c802db4f100de8e2a9fa4aa62d14.png,Pleural effusion,110.83333333333333,232.5,246.66666666666666,320.8333333333333
05c0c802db4f100de8e2a9fa4aa62d14.png,Lung Opacity,122.16666666666666,205.66666666666666,217.66666666666666,263.8333333333333
05c0c802db4f100de8e2a9fa4aa62d14.png,Lung Opacity,127.83333333333333,204.5,216.5,265.8333333333333
05d676834dbed1639cb5eea70c1e307b.png,Pneumothorax,72.71215794942847,66.01022644265888,222.74748874263943,358.4747991234478
05d676834dbed1639cb5eea70c1e307b.png,Consolidation,108.71354347073087,152.21621621621622,163.86837547627294,199.52666179693207
05d676834dbed1639cb5eea70c1e307b.png,Lung Opacity,113.32455836508487,146.4192841490139,168.30204364392102,204.5756026296567
05d676834dbed1639cb5eea70c1e307b.png,Pleural thickening,271.1631451333564,62.457268078889705,307.87391756148253,76.10810810810811
05d676834dbed1639cb5eea70c1e307b.png,Other lesion,75.72705230342916,405.5982468955442,103.39314166955317,494.42220598977354
05d676834dbed1639cb5eea70c1e307b.png,Pulmonary fibrosis,111.72843782473156,149.41124908692476,163.15898856944926,204.5756026296567
05d676834dbed1639cb5eea70c1e307b.png,Other lesion,113.32455836508487,146.4192841490139,168.30204364392102,204.5756026296567
05d676834dbed1639cb5eea70c1e307b.png,Pneumothorax,59.94319362660201,60.40029218407597,224.52095600969866,314.53031409788167
05d676834dbed1639cb5eea70c1e307b.png,Pneumothorax,78.56459993072394,74.2381300219138,203.59404225839972,327.24616508400294
061fa33f6ba0028fbbad8caaeac8d145.png,Pulmonary fibrosis,73.55555555555556,116.44444444444444,140.88888888888889,159.11111111111111
061fa33f6ba0028fbbad8caaeac8d145.png,Pneumothorax,73.77777777777777,104.0,193.11111111111111,154.84444444444446
061fa33f6ba0028fbbad8caaeac8d145.png,Pleural thickening,82.66666666666666,94.75555555555556,200.2222222222222,125.51111111111112
061fa33f6ba0028fbbad8caaeac8d145.png,Aortic enlargement,236.88888888888889,155.55555555555557,296.22222222222223,229.15555555555557
061fa33f6ba0028fbbad8caaeac8d145.png,Other lesion,2.0,97.95555555555556,48.666666666666664,217.42222222222222
061fa33f6ba0028fbbad8caaeac8d145.png,Pleural thickening,36.0,88.17777777777778,193.77777777777777,245.51111111111112
061fa33f6ba0028fbbad8caaeac8d145.png,Pleural thickening,48.44444444444444,141.6888888888889,89.55555555555556,202.84444444444446
061fa33f6ba0028fbbad8caaeac8d145.png,Atelectasis,19.333333333333332,268.0888888888889,194.66666666666666,375.4666666666667
061fa33f6ba0028fbbad8caaeac8d145.png,Aortic enlargement,226.0,154.4888888888889,288.66666666666663,202.84444444444446
061fa33f6ba0028fbbad8caaeac8d145.png,Pleural thickening,287.3333333333333,91.73333333333333,329.77777777777777,101.15555555555557
061fa33f6ba0028fbbad8caaeac8d145.png,Lung Opacity,26.666666666666664,317.6888888888889,194.66666666666666,382.7555555555556
061fa33f6ba0028fbbad8caaeac8d145.png,Other lesion,26.666666666666664,317.6888888888889,194.66666666666666,382.7555555555556
061fa33f6ba0028fbbad8caaeac8d145.png,Aortic enlargement,230.66666666666666,156.44444444444446,293.3333333333333,224.17777777777778
061fa33f6ba0028fbbad8caaeac8d145.png,Other lesion,11.777777777777777,291.9111111111111,147.77777777777777,379.3777777777778
061fa33f6ba0028fbbad8caaeac8d145.png,Nodule/Mass,147.11111111111111,221.15555555555557,192.88888888888889,260.44444444444446
061fa33f6ba0028fbbad8caaeac8d145.png,Consolidation,19.333333333333332,268.0888888888889,194.66666666666666,375.4666666666667
064023f1ff95962a1eee46b9f05f7309.png,Pneumothorax,72.57971014492753,301.90476190476187,90.66666666666667,361.5238095238095
064023f1ff95962a1eee46b9f05f7309.png,Consolidation,85.33333333333333,180.19047619047618,145.3913043478261,245.33333333333331
064023f1ff95962a1eee46b9f05f7309.png,Consolidation,87.8840579710145,186.66666666666666,176.92753623188406,339.04761904761904
064023f1ff95962a1eee46b9f05f7309.png,Consolidation,288.0,110.85714285714285,451.2463768115942,286.85714285714283
064023f1ff95962a1eee46b9f05f7309.png,Lung Opacity,82.55072463768116,265.3333333333333,169.04347826086956,339.23809523809524
064023f1ff95962a1eee46b9f05f7309.png,Lung Opacity,85.33333333333333,180.19047619047618,145.3913043478261,245.33333333333331
064023f1ff95962a1eee46b9f05f7309.png,Consolidation,336.231884057971,125.52380952380952,446.3768115942029,293.5238095238095
064023f1ff95962a1eee46b9f05f7309.png,Other lesion,14.608695652173914,93.33333333333333,246.95652173913044,410.85714285714283
064023f1ff95962a1eee46b9f05f7309.png,Lung Opacity,78.60869565217392,125.52380952380952,221.21739130434784,375.6190476190476
064023f1ff95962a1eee46b9f05f7309.png,Other lesion,269.9130434782609,95.61904761904762,509.2173913043478,346.0952380952381
064023f1ff95962a1eee46b9f05f7309.png,Other lesion,297.7391304347826,97.9047619047619,505.04347826086956,403.23809523809524
064023f1ff95962a1eee46b9f05f7309.png,Cardiomegaly,196.40579710144928,256.95238095238096,412.28985507246375,336.57142857142856
064023f1ff95962a1eee46b9f05f7309.png,Cardiomegaly,195.71014492753625,278.2857142857143,412.9855072463768,336.0
064023f1ff95962a1eee46b9f05f7309.png,Other lesion,433.15942028985506,131.42857142857142,511.768115942029,408.19047619047615
064023f1ff95962a1eee46b9f05f7309.png,Lung Opacity,278.95652173913044,117.14285714285714,458.4347826086957,384.57142857142856
064023f1ff95962a1eee46b9f05f7309.png,Consolidation,82.55072463768116,265.3333333333333,169.04347826086956,339.23809523809524
064023f1ff95962a1eee46b9f05f7309.png,Lung Opacity,336.231884057971,125.52380952380952,446.3768115942029,293.5238095238095
064023f1ff95962a1eee46b9f05f7309.png,Other lesion,0.0,132.57142857142856,100.86956521739131,395.8095238095238
064023f1ff95962a1eee46b9f05f7309.png,Other lesion,12.289855072463768,93.52380952380952,242.31884057971016,332.57142857142856
06efcd37617307118fd48b3a493c133b.png,Pulmonary fibrosis,448.94080254270955,335.64068692206075,485.9626539531188,362.86393659180976
06efcd37617307118fd48b3a493c133b.png,Atelectasis,449.1442193087008,342.74240422721266,477.4191497814859,356.43857331571996
06efcd37617307118fd48b3a493c133b.png,Atelectasis,431.04012713547877,319.91545574636723,490.2344060389352,377.5746367239102
06f3c1a8441d61da08aac07558ab5f05.png,Calcification,99.47214076246334,192.84513805522207,133.44281524926686,220.50420168067225
06f3c1a8441d61da08aac07558ab5f05.png,Pleural thickening,343.6480938416422,60.38895558223289,393.75953079178885,80.05762304921969
06f3c1a8441d61da08aac07558ab5f05.png,Pulmonary fibrosis,149.02052785923755,202.67947178871546,159.34310850439883,216.04801920768307
06f3c1a8441d61da08aac07558ab5f05.png,Pulmonary fibrosis,126.49853372434018,212.36014405762305,131.56598240469208,220.19687875150058
06f3c1a8441d61da08aac07558ab5f05.png,Pulmonary fibrosis,99.47214076246334,192.84513805522207,133.44281524926686,220.50420168067225
06f3c1a8441d61da08aac07558ab5f05.png,Nodule/Mass,119.366568914956,197.60864345738295,133.0674486803519,207.2893157262905
06f3c1a8441d61da08aac07558ab5f05.png,Pulmonary fibrosis,120.30498533724341,198.06962785114044,134.19354838709677,208.05762304921967
06f3c1a8441d61da08aac07558ab5f05.png,Nodule/Mass,102.66275659824046,204.2160864345738,106.97947214076247,207.59663865546216
08ce56202e44175674fc5f5517e74db4.png,Nodule/Mass,382.6382978723404,366.3283582089552,407.1489361702128,388.2985074626866
08ce56202e44175674fc5f5517e74db4.png,Nodule/Mass,382.6382978723404,367.92039800995025,410.78014184397165,388.2985074626866
08ce56202e44175674fc5f5517e74db4.png,Pulmonary fibrosis,51.29078014184397,172.8955223880597,110.29787234042553,198.84577114427861
08ce56202e44175674fc5f5517e74db4.png,Pleural thickening,45.163120567375884,396.2587064676617,75.34751773049645,436.05970149253733
08ce56202e44175674fc5f5517e74db4.png,Cardiomegaly,149.33333333333334,299.14427860696514,385.13475177304963,397.85074626865674
08ce56202e44175674fc5f5517e74db4.png,Other lesion,382.6382978723404,366.3283582089552,407.1489361702128,388.2985074626866
08ce56202e44175674fc5f5517e74db4.png,Aortic enlargement,258.9503546099291,132.45771144278606,328.17021276595744,184.67661691542287
08ce56202e44175674fc5f5517e74db4.png,Pleural effusion,45.163120567375884,396.2587064676617,75.34751773049645,436.05970149253733
08ce56202e44175674fc5f5517e74db4.png,Pulmonary fibrosis,95.77304964539007,72.43781094527363,204.4822695035461,166.6865671641791
08ce56202e44175674fc5f5517e74db4.png,Infiltration,54.241134751773046,110.00995024875621,203.1205673758865,197.09452736318408
08ce56202e44175674fc5f5517e74db4.png,Pulmonary fibrosis,54.241134751773046,110.00995024875621,203.1205673758865,197.09452736318408
08ce56202e44175674fc5f5517e74db4.png,Pulmonary fibrosis,55.82978723404255,120.67661691542288,196.7659574468085,196.45771144278606
08ce56202e44175674fc5f5517e74db4.png,Aortic enlargement,254.18439716312056,135.1641791044776,334.5248226950354,202.98507462686567
08ce56202e44175674fc5f5517e74db4.png,Pulmonary fibrosis,110.29787234042553,164.45771144278606,167.48936170212767,188.01990049751242
08ce56202e44175674fc5f5517e74db4.png,Aortic enlargement,262.354609929078,133.4129353233831,330.6666666666667,178.46766169154228
08ce56202e44175674fc5f5517e74db4.png,Cardiomegaly,148.87943262411346,294.5273631840796,387.40425531914894,379.2238805970149
09b9674023305cb9a0acb367600efffa.png,Aortic enlargement,258.16666666666663,157.0,311.66666666666663,209.83333333333331
09b9674023305cb9a0acb367600efffa.png,ILD,102.66666666666666,208.0,182.83333333333331,355.16666666666663
09b9674023305cb9a0acb367600efffa.png,Lung Opacity,153.66666666666666,149.33333333333331,226.33333333333331,247.16666666666666
09b9674023305cb9a0acb367600efffa.png,Aortic enlargement,270.16666666666663,156.0,310.66666666666663,201.0
09b9674023305cb9a0acb367600efffa.png,Aortic enlargement,262.0,157.16666666666666,308.16666666666663,217.66666666666666
09b9674023305cb9a0acb367600efffa.png,Consolidation,161.33333333333331,170.0,221.83333333333331,230.83333333333331
09b9674023305cb9a0acb367600efffa.png,Nodule/Mass,159.33333333333331,168.33333333333331,224.83333333333331,229.0
09b9674023305cb9a0acb367600efffa.png,Lung Opacity,161.33333333333331,170.0,221.83333333333331,230.83333333333331
09df460412ce705d0f634436f518f46d.png,Pleural thickening,140.0,71.4752,210.5,93.184
09df460412ce705d0f634436f518f46d.png,Other lesion,55.25,291.2256,164.75,349.3888
09df460412ce705d0f634436f518f46d.png,Cardiomegaly,201.5,253.54240000000001,466.0,370.4832
09df460412ce705d0f634436f518f46d.png,Aortic enlargement,278.25,130.8672,343.5,195.3792
09df460412ce705d0f634436f518f46d.png,Aortic enlargement,274.25,126.1568,344.5,199.27040000000002
09df460412ce705d0f634436f518f46d.png,Aortic enlargement,276.75,130.8672,342.5,181.4528
09df460412ce705d0f634436f518f46d.png,Cardiomegaly,185.0,273.6128,435.5,355.9424
0a425edf1164ad0a73e8b092c4cc8b3b.png,Nodule/Mass,357.95348837209303,115.10077519379846,383.25581395348837,136.10335917312662
0a425edf1164ad0a73e8b092c4cc8b3b.png,Pulmonary fibrosis,385.30232558139534,161.24031007751938,414.69767441860466,185.8811369509044
0a425edf1164ad0a73e8b092c4cc8b3b.png,Pleural thickening,93.02325581395348,90.29457364341086,219.90697674418604,164.38242894056847
0a425edf1164ad0a73e8b092c4cc8b3b.png,Atelectasis,114.23255813953489,141.3953488372093,208.0,184.22739018087856
0a425edf1164ad0a73e8b092c4cc8b3b.png,Pulmonary fibrosis,386.9767441860465,160.74418604651163,414.69767441860466,190.67700258397934
0a425edf1164ad0a73e8b092c4cc8b3b.png,Pleural thickening,86.51162790697674,85.49870801033592,232.37209302325581,173.80878552971578
0a425edf1164ad0a73e8b092c4cc8b3b.png,Calcification,338.2325581395349,109.64341085271319,349.95348837209303,132.63049095607235
0a425edf1164ad0a73e8b092c4cc8b3b.png,Pleural thickening,293.3953488372093,69.78811369509044,406.3255813953488,102.53229974160207
0a425edf1164ad0a73e8b092c4cc8b3b.png,Pulmonary fibrosis,387.5348837209302,161.9018087855297,412.09302325581393,190.67700258397934
0a425edf1164ad0a73e8b092c4cc8b3b.png,Calcification,335.62790697674416,105.83979328165375,380.83720930232556,148.5064599483204
0a425edf1164ad0a73e8b092c4cc8b3b.png,Pulmonary fibrosis,103.44186046511628,143.21447028423773,207.25581395348837,223.75193798449612
0a425edf1164ad0a73e8b092c4cc8b3b.png,Aortic enlargement,262.3255813953488,151.97932816537468,331.72093023255815,233.83979328165375
0a425edf1164ad0a73e8b092c4cc8b3b.png,Nodule/Mass,357.95348837209303,116.75452196382429,381.7674418604651,134.4496124031008
0a425edf1164ad0a73e8b092c4cc8b3b.png,Atelectasis,85.76744186046511,97.90180878552972,217.11627906976744,145.6950904392765
0a425edf1164ad0a73e8b092c4cc8b3b.png,Aortic enlargement,260.83720930232556,148.67183462532302,334.51162790697674,230.5322997416021
0a425edf1164ad0a73e8b092c4cc8b3b.png,Calcification,338.2325581395349,110.96640826873386,354.2325581395349,135.11111111111111
0a425edf1164ad0a73e8b092c4cc8b3b.png,Pulmonary fibrosis,422.3255813953488,193.65374677002586,446.69767441860466,226.0671834625323
0a425edf1164ad0a73e8b092c4cc8b3b.png,Pulmonary fibrosis,335.62790697674416,105.83979328165375,380.83720930232556,148.5064599483204
0a425edf1164ad0a73e8b092c4cc8b3b.png,Pulmonary fibrosis,114.23255813953489,141.3953488372093,208.0,184.22739018087856
0a425edf1164ad0a73e8b092c4cc8b3b.png,Pleural thickening,357.2093023255814,75.74160206718346,418.04651162790697,115.59689922480621
0a425edf1164ad0a73e8b092c4cc8b3b.png,Pulmonary fibrosis,105.86046511627907,134.78036175710594,201.48837209302326,190.84237726098192
0a425edf1164ad0a73e8b092c4cc8b3b.png,Calcification,357.95348837209303,116.75452196382429,381.7674418604651,134.4496124031008
0a9909b1cd924cd593151ba2d3d3dd55.png,Lung Opacity,165.83941605839416,143.1055900621118,221.43065693430657,226.1863354037267
0a9909b1cd924cd593151ba2d3d3dd55.png,Pleural effusion,70.54014598540145,68.37267080745342,228.20437956204378,396.3229813664596
0a9909b1cd924cd593151ba2d3d3dd55.png,Pleural effusion,62.36496350364963,85.86335403726707,232.17518248175182,352.3975155279503
0a9909b1cd924cd593151ba2d3d3dd55.png,Infiltration,126.13138686131387,133.3664596273292,215.82481751824818,215.65217391304347
0a9909b1cd924cd593151ba2d3d3dd55.png,Pleural effusion,69.83941605839416,87.45341614906832,235.6788321167883,385.39130434782606
0a9909b1cd924cd593151ba2d3d3dd55.png,Lung Opacity,126.13138686131387,133.3664596273292,215.82481751824818,215.65217391304347
0abd4fc2425edd5c2efb2c149e9319c6.png,Pleural thickening,154.59931113662458,58.843833524245895,224.94297742058936,84.06261932035129
0abd4fc2425edd5c2efb2c149e9319c6.png,Pulmonary fibrosis,302.73249138920784,91.1004200076365,338.9820130118638,140.9515082092402
0abd4fc2425edd5c2efb2c149e9319c6.png,Aortic enlargement,265.50325296593957,139.77854142802596,325.65786452353615,222.08171057655593
0abd4fc2425edd5c2efb2c149e9319c6.png,Pulmonary fibrosis,180.26789131266744,81.91218022145857,211.4228855721393,131.76326842306224
0abd4fc2425edd5c2efb2c149e9319c6.png,Lung Opacity,286.07730577879835,69.79152348224514,349.75889781859934,144.4704085528828
0abd4fc2425edd5c2efb2c149e9319c6.png,Pulmonary fibrosis,182.2273249138921,81.52119129438718,212.40260237275163,136.25964108438336
0abd4fc2425edd5c2efb2c149e9319c6.png,Pleural thickening,299.009567546881,68.61855670103093,368.7654037504784,91.1004200076365
0abd4fc2425edd5c2efb2c149e9319c6.png,Aortic enlargement,275.6923076923077,141.92898052691868,330.9483352468427,224.03665521191294
0abd4fc2425edd5c2efb2c149e9319c6.png,Pleural thickening,283.53004209720626,70.96449026345934,349.56295445847684,101.85261550210004
0abd4fc2425edd5c2efb2c149e9319c6.png,Pulmonary fibrosis,183.7948717948718,74.48339060710195,235.7198622273249,128.83085147002674
0abd4fc2425edd5c2efb2c149e9319c6.png,Pulmonary fibrosis,286.07730577879835,69.79152348224514,349.75889781859934,144.4704085528828
0abd4fc2425edd5c2efb2c149e9319c6.png,Aortic enlargement,267.8545732874091,141.92898052691868,326.44163796402603,226.57808323787705
0abd4fc2425edd5c2efb2c149e9319c6.png,Pulmonary fibrosis,304.30003827018754,88.55899198167239,338.00229621125146,140.36502481863306
0abd4fc2425edd5c2efb2c149e9319c6.png,Atelectasis,286.07730577879835,69.79152348224514,349.75889781859934,144.4704085528828
0abd4fc2425edd5c2efb2c149e9319c6.png,Pleural thickening,155.77497129735937,62.167239404352806,214.55797933409875,88.55899198167239
0c5ff01c7bfb4362fcd98f36e555b08c.png,Consolidation,97.77777777777777,238.22222222222223,173.55555555555554,298.31111111111113
0c5ff01c7bfb4362fcd98f36e555b08c.png,Nodule/Mass,135.33333333333331,168.53333333333333,192.0,220.44444444444446
0c5ff01c7bfb4362fcd98f36e555b08c.png,ILD,70.88888888888889,195.73333333333335,124.88888888888889,310.0444444444445
0c5ff01c7bfb4362fcd98f36e555b08c.png,Aortic enlargement,234.2222222222222,137.95555555555555,297.3333333333333,196.44444444444446
0c5ff01c7bfb4362fcd98f36e555b08c.png,ILD,343.3333333333333,215.82222222222222,400.66666666666663,340.62222222222226
0c5ff01c7bfb4362fcd98f36e555b08c.png,Pleural thickening,132.22222222222223,75.91111111111111,218.66666666666666,93.86666666666667
0c5ff01c7bfb4362fcd98f36e555b08c.png,ILD,321.1111111111111,195.55555555555557,405.3333333333333,340.8
0c5ff01c7bfb4362fcd98f36e555b08c.png,Nodule/Mass,130.44444444444443,169.6,194.0,224.0
0c5ff01c7bfb4362fcd98f36e555b08c.png,Nodule/Mass,134.44444444444443,167.11111111111111,194.44444444444443,226.4888888888889
0c5ff01c7bfb4362fcd98f36e555b08c.png,Aortic enlargement,243.33333333333331,136.88888888888889,302.4444444444444,190.75555555555556
0c5ff01c7bfb4362fcd98f36e555b08c.png,ILD,51.55555555555555,203.91111111111113,165.33333333333331,328.0
0c5ff01c7bfb4362fcd98f36e555b08c.png,Pleural thickening,326.4444444444444,81.77777777777779,382.22222222222223,129.24444444444444
0c5ff01c7bfb4362fcd98f36e555b08c.png,Lung Opacity,135.33333333333331,168.53333333333333,192.0,220.44444444444446
0c5ff01c7bfb4362fcd98f36e555b08c.png,ILD,324.0,195.20000000000002,401.1111111111111,342.5777777777778
0c5ff01c7bfb4362fcd98f36e555b08c.png,ILD,39.33333333333333,215.82222222222222,158.0,323.9111111111111
0c5ff01c7bfb4362fcd98f36e555b08c.png,Pulmonary fibrosis,97.77777777777777,238.22222222222223,173.55555555555554,298.31111111111113
0c5ff01c7bfb4362fcd98f36e555b08c.png,Aortic enlargement,249.55555555555554,134.4,300.22222222222223,190.75555555555556
0d6231a3ed3eefc3ba60353b9ad00816.png,Infiltration,96.44444444444444,118.57777777777778,185.33333333333331,249.60000000000002
0d6231a3ed3eefc3ba60353b9ad00816.png,Aortic enlargement,248.88888888888889,173.6888888888889,304.0,233.95555555555558
0d6231a3ed3eefc3ba60353b9ad00816.png,Pleural effusion,22.88888888888889,307.3777777777778,198.66666666666666,350.40000000000003
0d6231a3ed3eefc3ba60353b9ad00816.png,Lung Opacity,84.88888888888889,263.4666666666667,118.88888888888889,289.9555555555556
